20.958494022007088,20.938471316804595,20.90986073690065,33.33333333333323,33.342146270319425,33.342146270319425,33.33333333333344,25.18314700627957,25.19292531295764,2.1936441418449704,6.864033900047843,-6.864033900047843,131.62583266397883,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,p_m.36,m0.30,p_m.36,m0.30,p_m.37,0,0,0,0
20.916113752712484,27,20.945486259865525,33,33.33333333333344,33.33409417533626,33.19600692414529,99.99999999999977,27.009219507774105,99.99999999999977,8.108066528301379,-17.113350497814054,141.3261432286963,1,20.889614677013817,27,33.33333333333344,33,33.33333333333344,33.334082659276184,33.2514095130976,100.0,6.863694662669559,100.0,6.863694662669559,-15.86890369958769,141.33441054331456,1,m0.13,p_m.30,p_m.30,m0.13,p_m.31,0,p_m.30,0,p_m.30
21.00948937996798,20.97061687363,25.753340497063533,33,33.45613400791919,33.53355277224988,33.33333333333323,25.179045376269414,43.3726351565017,100.0,4.153912037170812,-13.319092491985884,110.67821535781354,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,p_m.33,m0.18,p_m.32,m0.18,p_m.33,0,0,0,0
23.09949150147083,23.207555161390015,25.012012788005606,33.383173598424136,33.42142564011727,33.42142564011727,33.33333119931251,27.15433363589773,49.483830612925885,1.260811361516744,7.803178094814939,-7.803178094814939,124.69075165416871,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,p_m.38,m0.27,p_m.38,m0.27,p_m.39,0,0,0,0
26.90793221871315,26.941586756158244,27,33.333352311212124,33.342911161590735,33.356842958775616,33.180463471430855,30.816943428023933,100.0,6.981633633287856,2.0719035331701434,-133.72717432124387,132.39037597982292,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,p_m.55,m0.60,p_m.56,m0.60,p_m.57,0,0,0,0
25.701236726075457,24.761408697254826,25.353875393334338,33,33.33333333333344,34.527827522046024,32.41237040667721,88.33472669320281,51.389945004295896,100.0,4.993920121419251,-36.93550829506512,107.63905477045955,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.33,p_m.42,p_m.42,m0.33,m0.36,0,0,0,0
23.881878022578764,24.34076782052574,22.655224293816968,33.33333333333323,33.401332711606024,33.401332711606024,33.33333333333344,26.963638188104824,32.63222300066877,1.710416616288967,7.732488554699557,-7.732488554699557,128.00928295816925,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,p_m.66,m0.70,p_m.66,m0.70,p_m.67,0,0,0,0
22.105686601616107,22.542388954727986,21.44333942729085,32.02708282778374,32.272923143894424,32.272923143894424,33.33333333333331,25.631026461471947,27.760028314662236,6.297205880686533,3.0649116208489886,-3.0649116208489886,130.77434999958336,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.74,p_m.69,p_m.68,m0.74,p_m.69,0,0,0,0
21.777840355119615,22.036622500466308,20.982693794729464,33,33.33333333333344,33.400888758911975,33.333333333333016,25.343121663089505,31.54313419101595,100.0,10.388914548319235,-19.8289550589825,140.06599023043145,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.77,p_m.70,p_m.70,m0.77,p_m.71,0,0,0,0
21.73123106025967,21.960736084430483,21.494402818812564,33.33333333333323,33.42311460284978,33.42311460284978,33.33333333333323,25.376041099018494,25.22788878329868,7.946605681254027,1.6381514575967913,-1.6381514575967913,130.49042736703905,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.84,p_m.75,p_m.74,m0.84,p_m.75,0,0,0,0
24.06444295871913,24.39127826465207,23.64610096325231,29.877062761274836,30.03237728992422,30.03237728992422,33.333333333333194,80.03060603730614,27.039152749321147,4.180351245744532,4.973313523673596,-4.973313523673596,128.46869323999772,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.93,p_m.81,p_m.80,m0.93,p_m.81,0,0,0,0
26.755504980991542,24.41352512172784,26.215367731988245,29.912384201066377,29.930588645257586,29.930588645257586,33.33333333333323,81.38633177892552,28.557684845276754,5.181808814765191,3.8672839195412507,-3.8672839195412507,123.63356246859257,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.99,p_m.85,p_m.84,m0.99,p_m.85,0,0,0,0
24.080523743334155,24.314333860271162,23.63864259576617,33.33333333333323,33.458305415628324,33.458305415628324,33.33333333333364,27.911722752890796,34.86146782375147,9.259241040339134,0.5547223757422444,-0.5547223757422444,127.08138230644931,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,p_m.87,m0.103,p_m.86,m0.103,p_m.87,0,0,0,0
25.205517142454667,25.366980790758934,24.555294546522525,33,33.33333333333323,33.4039001615445,33.33333333333371,28.66122167717492,64.11507296957564,100.00000000000011,0.2920506022136351,-9.751683300340119,126.9783549126704,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,p_m.88,m0.106,p_m.88,m0.106,p_m.89,0,0,0,0
28.915361625352652,27,27.186156975667505,32.26243665794203,32.23816532697829,32.23816532697829,33.33333333333323,100.0,36.242804578812866,4.928032206796843,4.445518926205068,-4.445518926205068,123.59709106534615,1,29.01569245553569,32.32535710202662,32.29289671189911,32.32535710202662,32.29289671189911,32.29289671189911,33.33333333333323,5.258998671446079,4.117798500568597,5.258998671446079,4.117798500568597,-4.117798500568597,123.49304740320281,1,m0.115,p_m.95,p_m.94,m0.115,p_m.95,p_m.94,p_m.95,p_m.94,p_m.95
25.64377216546897,25.01570053881835,24.423140794069884,31.71775089724834,33,31.71775089724834,33.33333333333326,56.93136843873958,33.29228923967696,1.031781455803639,100.0,1.031781455803639,124.12273649953408,0,27,27,27,33,33,27,33,100,100,100,100,100,100,0,p_m.109,m0.131,p_m.108,m0.131,p_m.109,0,0,0,0
27.235118510363137,27.35611127480907,27,33,32.0072123917168,32.174796987729415,33.3333333333334,59.107578865801315,100.0,100.0,3.435754095091852,-12.731672113672175,124.8014803657561,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.134,p_m.110,p_m.110,m0.134,p_m.111,0,0,0,0
24.29697253419807,23.90279061587631,23.745472982609066,33.540012745447534,31.868323618391706,32.205157580712815,33.33333333333319,54.03577258404266,27.033959864793133,99.97812857166673,16.867012136594894,-26.666158494453157,132.9232758614694,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.142,p_m.120,p_m.120,m0.142,p_m.121,0,0,0,0
22.86470177751117,22.868126910216105,22.881847981656204,33,33.33333333333344,33.40434489846994,33.33333333333341,27.057184189765167,27.042366214177036,100.0,3.6017957053418286,-13.064333509814674,127.42941142235588,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.154,p_m.128,p_m.128,m0.154,p_m.129,0,0,0,0
26.05611008594641,26.34762500969019,22.759548972733356,33,32.43382374069923,32.551347120887144,33.33333333333331,29.51636730233031,93.98751888384527,100.0,8.145953610861397,-17.371888360750063,138.55086671063236,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.157,p_m.131,p_m.130,m0.157,p_m.131,0,0,0,0
24.16555458523842,27,22.59046036221599,31.12860541126219,31.284755950272352,31.284755950272352,33.33333333333324,100.0,57.052322656474416,4.6014030043459115,4.549129585461969,-4.549129585461969,113.26601101187043,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.159,p_m.133,p_m.132,m0.159,p_m.133,0,0,0,0
23.583164053968556,27,25.070538225750266,31.465323371858425,31.77903292819022,23.98064941030308,31.98031465460455,100.0,52.13057874285596,2.7321103069843957,6.522895501723269,-25.775947379056788,122.06809146801265,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.161,p_m.135,p_m.134,m0.161,m0.162,0,0,0,0
26.393607375777684,27,26.27165478938264,33,32.7512769635008,32.739844062220385,33.33333333333344,100.0,29.82281404863329,100.0,0.9543177079049201,-10.185630125864009,116.40744548285954,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.165,p_m.137,p_m.136,m0.165,p_m.137,0,0,0,0
24.963610163374735,24.9397593415329,24.83110026308379,33.33333333333323,33.40874062434524,33.40874062434524,33.33333333333336,28.86482568346264,28.741645317331745,0.14513770625421785,9.346003788885128,-9.346003788885128,128.16761818612804,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,p_m.140,m0.172,p_m.140,m0.172,p_m.141,0,0,0,0
25.64285716886674,25.570843682074994,25.62898025846752,33,33.33333333333323,33.402077735526845,33.3333333333334,38.43762943483148,29.900245162543683,100.0,0.984432629339608,-10.43221125969012,126.21343731685988,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,p_m.144,m0.178,p_m.144,m0.178,p_m.145,0,0,0,0
26.352589870227177,26.76179197791161,26.13375889355982,32.33903085917818,32.30773582719638,32.30773582719638,33.33333333333344,29.846695162342257,29.74500750506354,5.661858360467932,3.711799948665657,-3.711799948665657,131.21673617157694,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.183,p_m.149,p_m.148,m0.183,p_m.149,0,0,0,0
23.88957241185696,27,23.83496550415717,33,33.33333333333323,33.41164256385365,33.33333333334171,100.0,35.500091648419584,100.0,3.1320447838545533,-12.642092416787364,165.6743831587512,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.186,p_m.152,p_m.152,m0.186,p_m.153,0,0,0,0
24.84243147277578,22.724826148066796,25.337385581000916,33,32.527298275813536,25.58001292505048,32.53636910947874,49.856780768101544,54.87524397064931,100.0,0.7838810179403026,-27.378980281601798,100.86679870713147,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,m0.202,p_m.166,p_m.166,m0.202,m0.203,0,0,0,0
23.499868297496327,23.827893382711267,22.750533134977616,33,32.25109350869807,32.222612211352704,33.333333333333314,27.119021768139646,35.37874227725456,100.0,4.373407144510566,-13.683312900654073,121.63381491715904,1,24.16027708140281,33.01705635657665,32.99437125082547,33.01705635657665,32.99437125082547,32.99437125082547,33.33333333333343,5.338819698064299,4.017490206168532,5.338819698064299,4.017490206168532,-4.017490206168532,120.86192311463446,1,m0.206,p_m.169,p_m.168,m0.206,p_m.169,p_m.168,p_m.169,p_m.168,p_m.169
22.994869158198462,23.327762488523902,22.78922103108698,33.33333333333343,33.402096416717214,33.402096416717214,33.333333333333414,26.603331504111452,26.458923074877703,5.3806285450633595,4.067308407053247,-4.067308407053247,108.03254664884878,1,27,27,27,33,33,27,33,100,100,100,100,100,100,0,p_m.183,m0.224,p_m.182,m0.224,p_m.183,0,0,0,0
